0.093857,0.044066,0.023963,0.039144,0.059914,0.030666,0.130359,0.162063,0.35406,0.570846,0.408261,0.453255,0.340108,0.285382,0.480058,0.58672,0.581393,0.628338,0.926984,0.907417,0.7773,0.809954,0.727137,0.698475,0.789016,0.770872,0.907637,0.872111,0.21762,0.364689,0.347153,0.399341,0.402701,0.306813,0.195034,0.054849,0.097465,0.149224,0.178636,0.293715,0.302097,0.319279,0.159024,0.233536,0.203017,0.132194,0.169889,0.084148,0.066018,0.013527,0.021881,0.005463,0.009985,0.01318,0.004282,0.002222,0.004268,0.020731,0.004146,0.007926,Mine
0.017383,0.013976,0.008444,0.034556,0.063504,0.066826,0.110825,0.119091,0.020912,0.298274,0.21171,0.265159,0.191645,0.640202,0.766028,0.54389,0.228076,0.381965,0.382113,0.367479,0.483047,0.645517,0.516686,0.680282,0.804886,0.846138,0.728179,0.493048,0.479505,0.255927,0.107811,0.450322,0.231559,0.184626,0.183104,0.263236,0.709627,0.832815,0.607702,0.411713,0.365787,0.37373,0.084234,0.133753,0.147694,0.204836,0.293351,0.085076,0.025793,0.016579,0.014635,0.015799,0.011062,0.007774,0.024003,0.004604,0.004195,0.001608,0.002776,0.003433,Rock
0.039886,0.111333,0.063504,0.147841,0.037355,0.114304,0.159146,0.163354,0.232685,0.267146,0.19962,0.308636,0.263966,0.310788,0.29168,0.266908,0.347965,0.140991,0.236717,0.936576,0.957127,0.95,1.037533,0.954668,0.760755,0.789912,0.882562,0.984714,0.872371,0.710599,0.518196,0.354839,0.320573,0.338402,0.181075,0.169176,0.150071,0.138961,0.246945,0.242323,0.224038,0.144891,0.045941,0.143905,0.188046,0.141782,0.143363,0.179824,0.045151,0.045676,0.017862,0.016585,0.003552,0.00991,0.013687,0.006802,0.003904,0.014096,0.012527,0.007817,Mine
0.012911,0.020232,0.022819,0.014947,0.096479,0.122853,0.11438,0.023602,0.040774,0.025954,0.139159,0.110443,0.100772,0.19039,0.131856,0.080245,0.200453,0.245481,0.409968,0.346886,0.444174,0.366799,0.173468,0.73598,0.874156,0.965475,0.998438,0.400831,0.539044,0.589537,0.380659,0.327416,0.273586,0.277977,0.083655,0.010153,0.128006,0.345225,0.181391,0.212966,0.258624,0.39141,0.199067,0.172422,0.118388,0.068254,0.077218,0.042072,0.033406,0.039639,0.011813,0.007508,0.014322,0.003051,0.003293,0.025199,0.01773,0.020697,0.002267,0.003064,Rock
0.01683,0.016316,0.036386,0.03901,0.074477,0.088529,0.198301,0.318932,0.430816,0.464355,0.25746,0.139132,0.101098,0.09126,0.359303,0.803755,0.378,0.370487,0.600563,0.370873,0.143769,0.704955,0.909941,0.853399,0.876152,0.959816,1.023596,0.894647,0.716759,0.751422,0.599667,0.866235,0.635945,0.943983,0.132799,0.201583,0.194102,0.134325,0.069369,0.698644,0.249631,0.197266,0.175183,0.190802,0.142985,0.035703,0.020356,0.057913,0.02648,0.006087,0.015267,0.004897,0.008425,0.003816,0.007874,0.002658,0.003378,0.009445,0.01618,0.007889,Rock
0.008583,0.009188,-0.002042,0.030798,0.017815,0.038095,0.058419,0.00396,0.067915,0.117156,0.100422,0.080226,0.165755,0.248223,0.177593,0.232425,0.208271,0.260908,0.33644,0.861421,0.880768,0.950232,0.979473,0.601664,0.738186,0.315476,0.218371,0.289306,0.716945,0.447162,0.421997,0.30517,0.438695,0.526903,0.55347,0.477223,0.512949,0.175768,0.075483,0.122053,0.187479,0.168858,0.160954,0.149937,0.112392,0.185679,0.137231,0.124395,0.068875,0.045164,0.010789,0.011349,0.011527,0.008666,0.002318,0.010359,0.009282,0.019828,0.010179,0.005086,Rock
0.029546,0.05366,0.016499,0.045643,0.067494,0.078947,0.051543,0.007993,0.076825,0.065113,0.088161,0.176825,0.203803,0.378363,0.05912,0.089841,0.187437,0.159739,0.261634,0.143827,0.819954,0.715313,0.845524,0.893266,0.749511,0.572292,0.824247,0.94705,0.845816,0.683014,0.838401,0.742284,0.74105,0.594273,0.596753,0.506224,0.09093,0.162973,0.118894,0.394968,0.819708,0.425182,0.464484,0.274286,0.047769,0.045053,0.089216,0.135553,0.117417,0.006619,0.021477,0.014959,0.036581,0.012514,0.013893,0.017523,0.009995,0.002381,0.008996,0.007084,Rock
0.024975,0.044435,0.02174,0.022789,0.086838,0.097149,0.118342,0.057839,0.053747,0.176378,0.24662,0.319687,0.431494,0.457363,0.705295,0.919851,0.789956,0.062314,0.348421,0.37496,0.505525,0.424052,0.901472,0.79015,0.976785,0.974479,0.991789,0.897669,0.71696,0.60014,0.660432,0.556436,0.432528,0.511567,0.510983,0.491759,0.666762,0.745381,0.684882,0.574761,0.297486,0.280145,0.150918,0.140271,0.101374,0.074227,0.034749,0.016663,0.014991,0.014068,0.010005,0.026536,0.004137,0.009426,0.004185,0.005119,0.001332,0.005932,0.017145,0.017388,Rock
0.011958,0.012478,0.02171,0.061472,0.087273,0.124666,0.143644,0.110794,0.061453,0.218658,0.253189,0.35534,0.3203,0.137613,0.07471,0.152253,0.124499,0.211253,0.297143,0.485911,0.85056,0.834151,0.957383,0.963947,1.004481,0.751677,0.93541,0.983962,0.915565,0.704415,0.723227,0.764402,0.379571,0.364342,0.319698,0.113419,0.133102,0.186213,0.320879,0.245237,0.077578,0.120863,0.049858,0.119998,0.138967,0.123221,0.156345,0.080524,0.052982,0.007021,0.009498,0.006826,0.00675,0.009334,0.007759,0.022278,0.002367,0.006187,0.010342,0.014751,Mine
0.050536,0.036891,0.043401,0.075807,0.054934,0.143419,0.248629,0.097026,0.113957,0.133356,0.189448,0.321666,0.340386,0.275775,0.409591,0.343768,0.223015,0.148522,0.077873,0.677663,0.837537,0.84231,0.830052,0.796123,0.931659,1.027722,0.964179,0.737022,0.812629,0.443862,0.256631,0.248991,0.323532,0.166861,0.276205,0.10632,0.149813,0.307214,0.636433,0.735356,0.513799,0.364427,0.229967,0.112375,0.053644,0.072838,0.09457,0.025472,0.034425,0.046935,0.014108,0.010019,0.0057,0.013779,0.00963,0.006814,0.001837,0.005903,0.003813,0.006625,Mine
0.023372,0.028878,0.106801,0.188211,0.086657,0.119693,0.110672,0.155286,0.234799,0.18303,0.243951,0.257067,0.299715,0.272768,0.401914,0.440408,0.649851,0.87206,0.872054,0.962643,0.783576,0.642911,0.538828,0.755429,0.678557,0.888993,0.990694,0.995625,0.841457,0.621702,0.331646,0.479177,0.542673,0.234732,0.11685,0.062861,0.219649,0.088432,0.272601,0.360756,0.50719,0.465711,0.5362,0.247177,0.262543,0.213782,0.100058,0.039191,0.036549,0.02312,0.003884,0.003457,0.003728,0.008251,0.002949,0.001201,0.002839,0.003734,0.004771,0.001557,Mine
0.035647,0.033018,0.04374,0.040056,0.06273,0.089976,0.113961,0.113926,0.063505,0.274436,0.290808,0.313545,0.194689,0.282169,0.233278,0.332823,0.314658,0.350834,0.434066,0.401059,0.490161,0.28486,0.236132,0.590686,0.526397,0.592231,0.579738,0.823821,-0.057966,0.887383,0.36681,0.230422,0.549651,0.701556,0.859008,0.674373,0.466198,0.826301,0.482799,0.795853,0.369908,0.393522,0.054252,0.07923,0.165216,0.207209,0.149299,0.312164,0.136401,0.017302,0.019962,0.007147,0.004135,0.005535,0.001799,0.022975,0.002204,0.003363,0.010429,0.008617,Rock
0.014922,0.019717,0.015928,0.014106,0.228336,0.193923,0.254739,0.08373,0.104225,0.10784,0.110879,0.182259,0.092416,0.111346,0.268591,0.171593,0.14548,0.163303,0.075804,0.298226,0.125816,0.203369,0.739849,0.043105,0.234961,0.591435,0.829092,0.575439,0.539707,0.596283,0.893832,0.285018,0.27819,0.14405,0.184597,0.122336,0.529916,0.405335,0.45944,0.258673,0.151,0.079228,0.147076,0.15849,0.141152,0.196764,0.161301,0.081696,0.032226,0.006199,0.022278,0.004736,0.004765,0.008474,0.010244,0.004987,0.005841,0.002773,0.01007,0.007443,Rock
0.013829,0.016394,0.020152,0.169287,0.043583,0.073053,0.128639,0.199132,0.411105,0.167147,0.143371,0.10769,0.208729,0.119208,0.161601,0.140436,0.130678,0.170196,0.21155,0.187634,0.124334,0.242504,0.138122,0.344137,0.581995,0.451898,0.494258,0.577253,0.217315,0.198445,0.141214,0.140492,0.089145,0.064876,0.18625,0.317573,0.348614,0.114512,0.195587,0.168254,0.203936,0.326788,0.169665,0.260956,0.154957,0.077249,0.07293,0.022813,0.018926,0.025569,0.020223,0.009371,0.005231,0.014612,0.020607,0.002099,0.006076,0.009684,0.009151,0.009605,Rock
0.022942,0.020074,0.020689,0.019973,0.048126,0.054063,0.036332,0.049243,0.022144,0.110377,0.291762,0.086921,0.174821,0.18421,0.187327,0.205284,0.617697,0.945293,0.300055,0.368,0.350828,0.402495,0.673449,0.856434,0.810508,0.882516,0.775585,0.950189,0.772739,0.734339,0.608626,0.654146,0.348827,0.290386,0.100531,0.350137,0.308063,0.646321,0.655042,0.348299,0.204002,0.1977,0.138741,0.190174,0.143516,0.191861,0.070631,0.020762,0.013098,0.008722,0.004211,0.005998,0.003226,0.014846,0.004893,0.007383,0.007171,0.005512,0.001934,0.001475,Rock
0.017608,0.030042,0.032427,0.012596,0.019863,0.130752,0.2227,0.164828,0.059808,0.167693,0.156197,0.292297,0.56636,0.416398,0.207299,0.340071,0.427168,0.637001,0.637817,0.794924,0.77261,0.806624,0.816522,0.628016,0.787128,0.846869,0.461273,0.616004,0.491259,0.432376,0.553947,0.424604,0.15342,0.339017,0.083707,0.143364,0.181661,0.340513,0.33785,0.426724,0.273596,0.279267,0.242426,0.223342,0.190631,0.11769,0.134225,0.175477,0.062587,0.011872,0.013645,0.005586,0.005435,0.01521,0.009807,0.0032,0.004362,0.001884,0.001883,0.025208,Mine
0.0408,0.051146,0.078873,0.106576,0.293367,0.050149,0.044725,0.037108,0.16264,0.194009,0.197627,0.14963,0.258669,0.206545,0.320571,0.496037,0.635511,0.629362,0.662802,0.231365,0.400013,0.435675,0.46358,0.558252,0.625968,0.574863,0.766746,0.698313,0.822108,0.631848,0.507555,0.436454,0.498586,0.222104,0.097006,0.106423,0.18492,0.238958,0.488676,0.287378,0.165618,0.243007,0.089389,0.242423,0.199574,0.187534,0.074675,0.128488,0.044811,0.023994,0.00977,0.008294,0.010593,0.009362,0.001489,0.004435,0.003891,0.018764,0.009564,0.023209,Mine
0.068005,0.173471,0.136823,0.024754,0.022538,0.070994,0.050493,0.108895,0.159244,0.2746,0.295151,0.298917,0.182866,0.403464,0.31881,0.533567,0.621427,0.575686,0.778075,0.759519,0.826443,0.822108,0.842453,0.681611,0.758857,0.886155,0.778866,0.384872,0.579471,0.432819,0.2081,0.357841,0.38675,0.401352,0.083674,0.140156,0.384107,0.181246,0.470557,0.221136,0.147246,0.151164,0.196701,0.116279,0.151377,0.120872,0.011065,0.042534,0.008507,0.00556,0.017727,0.016783,0.005891,0.003934,0.005893,0.009859,0.009936,0.001917,0.020038,0.005352,Mine
0.008215,0.017115,0.024316,0.046987,0.084547,0.21819,0.163601,0.120631,0.113533,0.133841,0.151564,0.289892,0.468412,0.701295,0.748556,0.882435,0.855147,0.837972,0.70262,0.914484,0.825698,0.94958,0.873579,0.927864,0.910559,0.414288,0.553293,0.198001,0.313712,0.484441,0.443195,0.467347,0.566116,0.384887,0.251036,0.058946,0.15994,0.410568,0.704031,0.533244,0.324158,0.32607,0.172635,0.139976,0.026988,0.029092,0.042137,0.054611,0.027036,0.022371,0.013687,0.007244,0.005588,0.023441,0.010037,0.003953,0.010348,0.00385,0.004489,0.003866,Rock
0.035717,0.047957,0.046679,0.065508,0.041311,0.066858,0.040875,0.164589,0.228383,0.180875,0.238038,0.392118,0.568964,0.759874,0.510726,0.783673,0.819317,0.737547,0.617049,0.772878,0.764714,0.954811,0.994946,0.779669,0.922724,0.613093,0.537698,0.579894,0.667018,0.778411,0.855079,0.765228,0.542962,0.248739,0.195653,0.314042,0.324411,0.173494,0.315261,0.196604,0.113149,0.301152,0.194961,0.202523,0.227737,0.094058,0.139195,0.061208,0.030553,0.018238,0.006828,0.014396,0.021888,0.023878,0.018097,0.002536,0.0026,0.009796,0.00416,0.014039,Mine
0.03563,0.028363,0.01438,0.034048,0.168305,0.125831,0.12274,0.396747,0.333483,0.356933,0.261938,0.418515,0.516408,0.325457,0.04747,0.228442,0.393016,0.582684,0.553889,0.705565,0.827552,0.630449,0.682406,0.862317,0.903356,1.002713,0.951895,0.904994,0.670899,0.809207,0.894705,0.764734,0.794605,0.832685,0.726139,0.742234,0.735679,0.880983,0.658604,0.374143,0.259251,0.339089,0.410584,0.382655,0.390141,0.222966,0.059493,0.084245,0.059342,0.003394,0.009794,0.015468,0.014077,0.009396,0.010731,0.009903,0.004297,0.013243,0.010116,0.003694,Mine
0.052054,0.043638,0.051976,0.042596,0.093299,0.096404,0.102978,0.098931,0.154815,0.185744,0.130121,0.257816,0.386158,0.396405,0.893897,0.786808,0.846567,0.974353,0.280854,0.364314,0.226116,0.848146,0.951416,0.953516,1.021746,0.961424,0.991415,0.846453,0.652609,0.649591,0.553196,0.498796,0.415662,0.62767,0.581783,0.539011,0.461006,0.426934,0.697676,0.566875,0.50512,0.364185,0.373388,0.151256,0.239638,0.256608,0.164198,0.077786,0.044284,0.013321,0.027809,0.010471,0.005921,0.005984,0.005428,0.003507,0.011161,0.011392,0.006264,0.003263,Mine
0.020824,0.028801,0.013821,0.037569,0.14119,0.083469,0.178406,0.140546,0.193139,0.213381,0.282575,0.350678,0.425511,0.288575,0.294114,0.380364,0.267056,0.255279,0.30239,0.409357,0.626998,0.708151,0.67479,0.683281,0.309438,0.59436,0.72183,0.381717,0.200946,0.415853,0.381258,0.326516,0.328854,0.38648,0.325186,0.283837,0.342665,0.450392,0.631422,0.649598,0.219951,0.020907,0.042286,0.172876,0.224426,0.171299,0.188631,0.109309,0.10716,0.024054,0.014991,0.011654,0.006224,0.014149,0.004899,0.005921,0.00561,0.004579,0.027831,0.007079,Mine
0.082156,0.13224,0.145539,0.065672,0.061048,0.084747,0.125421,0.116614,0.099178,0.126891,0.207815,0.243552,0.217055,0.161848,0.169472,0.571097,0.547694,0.321449,0.422277,0.960222,1.000634,0.892119,0.816627,0.729815,0.610164,0.553262,0.844168,0.843149,0.719086,0.668463,0.622688,0.568589,0.79284,0.819845,0.776752,0.93721,0.867742,0.866227,0.639348,0.481523,0.264919,0.240426,0.164178,0.117626,0.234067,0.191402,0.101546,0.247812,0.069423,0.013055,0.010754,0.014119,0.013638,0.022762,0.007009,0.005325,0.011715,0.005102,0.00228,0.005503,Mine
0.024051,0.027151,0.033536,0.025721,0.257828,0.146239,0.279704,0.402759,0.105109,0.12832,0.072804,0.062602,0.193603,0.348775,0.576788,0.767061,0.802032,0.873451,0.640408,0.926284,0.757839,0.858278,0.882193,0.959291,0.843001,0.772678,0.728924,0.828217,0.622568,0.721141,0.787553,0.865841,0.5581,0.525265,0.476163,0.548594,0.497108,0.407253,0.118555,0.044538,0.343881,0.296789,0.24025,0.450958,0.538458,0.228145,0.19872,0.154593,0.0422,0.024673,0.020446,0.010732,0.002977,0.029301,0.005513,0.002915,0.002294,0.00381,0.001021,0.002936,Rock
0.028799,0.053524,0.018468,0.036124,0.058435,0.069775,0.096358,0.077664,0.174496,0.250827,0.296028,0.311018,0.238985,0.22676,0.31339,0.295055,0.314483,0.359336,0.661667,0.735471,0.829084,0.849112,0.653908,0.724076,0.795423,0.84075,0.949202,0.877853,0.551731,0.412187,0.355156,0.339625,0.063311,0.278191,0.187851,0.208414,0.370484,0.413836,0.378781,0.4457,0.320775,0.381669,0.353617,0.341586,0.494839,0.220367,0.061941,0.019201,0.004795,0.032111,0.012451,0.025782,0.015719,0.008241,0.004466,0.022192,0.001965,0.008397,0.022906,0.001226,Mine
0.013171,0.028879,0.04404,0.032068,0.026244,0.079807,0.095484,0.089442,0.107102,0.061617,0.11184,0.079206,0.102893,0.118443,0.184506,0.094783,0.307246,0.238716,0.345853,0.410812,0.773266,0.81925,0.630811,0.300288,0.428844,0.583891,0.767736,0.529699,0.45223,0.541306,0.474232,0.393128,0.613316,0.896412,0.841466,0.771119,0.811037,0.616891,0.705596,0.544795,0.590689,0.364681,0.24404,0.176393,0.033453,0.063647,0.105316,0.032309,0.046145,0.013457,0.011021,0.008025,0.001912,0.020672,0.020519,0.012628,0.008737,0.001738,0.007725,0.003778,Rock
0.02612,0.050609,0.059743,0.042802,0.085234,0.142369,0.227201,0.148489,0.024557,0.059161,0.15439,0.069824,0.077589,0.115774,0.090578,0.109286,0.233531,0.38483,0.301102,0.531817,0.46307,0.638037,0.706386,0.877211,0.64314,0.720032,0.76161,1.004186,0.801899,0.965629,0.842274,0.798194,0.628091,0.495754,0.439791,0.489767,0.342935,0.198142,0.049101,0.041708,0.155549,0.063213,0.106269,0.125367,0.141192,0.136612,0.07806,0.077217,0.049907,0.013256,0.018003,0.032401,0.010808,0.018588,0.002858,0.021735,0.003923,0.004039,0.001269,0.00577,Rock
0.034979,0.048498,0.01453,0.028422,0.04595,0.081405,0.086922,0.116679,0.124712,0.108712,0.193343,0.268066,0.243779,0.197718,0.057521,0.222574,0.220834,0.073248,0.225419,0.376557,0.631772,0.647572,0.485386,0.59842,0.675383,0.798021,0.617812,0.85418,0.710407,0.475906,0.500222,0.766986,0.515655,0.37667,0.320411,0.58143,0.229173,0.134112,0.128881,0.040057,0.18949,0.009153,0.087248,0.138293,0.233563,0.188868,0.366718,0.197787,0.150992,0.004428,0.009153,0.035613,0.008411,0.009766,0.004337,0.002359,0.008872,0.004913,0.002786,0.001943,Mine
0.026048,0.020623,0.023284,0.046133,0.046149,0.074573,0.084778,0.114503,0.055328,0.17705,0.283323,0.223671,0.278384,0.117115,0.157491,0.210284,0.246315,0.313049,0.610961,0.784024,0.492402,0.293131,0.161756,0.179516,0.581894,0.725685,0.612812,0.300723,0.638046,0.412239,0.347097,0.34376,0.73244,0.369125,0.084686,0.09404,0.145544,0.207141,0.209657,0.270287,0.172449,0.269928,0.062084,0.033367,0.116558,0.077242,0.039751,0.062735,0.15401,0.010786,0.008944,0.034035,0.012433,0.003618,0.014703,0.002029,0.00479,0.002449,0.002799,0.002126,Rock
0.046314,0.032446,0.043336,0.060717,0.052703,0.341578,0.064477,0.177273,0.105291,0.189349,0.240999,0.254619,0.246364,0.339274,0.207413,0.224246,0.069254,0.260957,0.341386,0.548129,0.761912,0.902419,0.765189,0.708895,0.566217,0.951818,1.014718,0.968224,0.950265,0.869628,0.761181,0.572531,0.479172,0.498228,0.563753,0.290553,0.313042,0.278852,0.363279,0.32288,0.631534,0.583704,0.432113,0.330352,0.48736,0.647737,0.27798,0.171122,0.039216,0.029715,0.009648,0.00421,0.009053,0.012907,0.004074,0.010559,0.001564,0.004127,0.002096,0.009268,Mine
0.056026,0.090712,0.038544,0.053176,0.103828,0.062736,0.031492,0.113896,0.090798,0.277906,0.263398,0.315678,0.273615,0.148288,0.071411,0.152963,0.107467,0.229941,0.154521,0.114701,0.36233,0.972731,0.790163,0.720588,0.776291,0.745957,0.926992,0.970006,0.912776,0.705673,0.458293,0.302837,0.279414,0.520603,0.298399,0.043721,0.118837,0.086793,0.202471,0.261435,0.247522,0.039988,0.292031,0.191177,0.275157,0.203136,0.118397,0.125022,0.045042,0.009074,0.016545,0.019404,0.009452,0.013665,0.007416,0.007369,0.004308,0.005927,0.004629,0.001804,Mine
0.034211,0.067086,0.161732,0.061773,0.050462,0.107432,0.147052,0.33003,0.399126,0.138143,0.203782,0.24224,0.309455,0.288056,0.410459,0.631814,0.09993,0.235026,0.308094,0.350968,0.527783,0.540579,0.710824,0.189199,0.338449,0.36934,0.396782,0.530524,0.813063,0.552499,0.360423,0.224795,0.133485,0.066644,0.077639,0.829364,0.627578,0.541003,0.201578,0.109229,0.607814,0.593498,0.50207,0.396344,0.587491,0.349695,0.168082,0.085847,0.052964,0.011049,0.002668,0.031056,0.010605,0.002235,0.001929,0.004996,0.001826,0.001871,0.016953,0.00888,Mine
0.068635,0.082013,0.139993,0.17229,0.213825,0.22067,0.132522,0.233146,0.255855,0.076852,0.086718,0.133924,0.201671,0.54264,0.585082,0.665492,0.97005,0.681448,0.436284,0.709913,0.421597,0.425057,0.662814,0.795806,0.749575,0.678657,0.612754,0.180428,0.339725,0.30796,0.372886,0.594156,0.681515,0.651068,0.980386,0.797134,0.816976,0.834725,0.072555,0.164881,0.286897,0.017036,0.135224,0.165381,0.06543,0.037121,0.054531,0.020254,0.017175,0.022412,0.016517,0.017368,0.005623,0.006652,0.005937,0.005056,0.003755,0.003988,0.009224,0.011685,Rock
0.031595,0.039674,0.048988,0.049499,0.041842,0.038907,0.08768,0.021577,0.028743,0.044786,0.273696,0.324405,0.366408,0.150164,0.030032,0.128054,0.237229,0.271327,0.230044,0.22125,0.250994,0.052597,0.129242,0.586013,0.236317,0.890141,0.858804,0.877342,0.536902,0.591043,0.358283,0.334024,0.24983,0.232542,0.088909,0.10372,0.121031,0.162107,0.195886,0.047683,0.092641,0.235382,0.240096,0.211776,0.221329,0.121586,0.097242,0.119787,0.11006,0.039164,0.01683,0.016304,0.014677,0.002813,0.002027,0.010235,0.005374,0.002088,0.008972,0.003703,Mine
0.008772,0.008653,0.022195,0.022884,0.062539,0.08968,0.111069,0.055528,0.127933,0.048516,0.081098,0.085697,0.066739,0.120826,0.032483,0.114377,0.227594,0.345275,0.454694,0.371245,0.453233,0.415807,0.502713,0.681462,0.86933,0.987156,1.004722,0.959955,0.831093,0.729227,0.61727,0.519332,0.24875,0.17173,0.083595,0.158959,0.108504,0.212158,0.052798,0.281891,0.342879,0.26645,0.076518,0.088318,0.123216,0.078548,0.076434,0.048606,0.025832,0.006997,0.015416,0.005535,0.005867,0.013497,0.021833,0.007118,0.006502,0.008944,0.012444,0.008111,Rock
